movie_id,genre_id,genre_name
77016,80,범죄
77016,18,드라마
77016,53,스릴러
167073,10749,로맨스
167073,18,드라마
10312,35,코미디
10312,18,드라마
899082,99,다큐멘터리
1598,80,범죄
1598,53,스릴러
3176,18,드라마
3176,53,스릴러
3176,28,액션
7445,18,드라마
7445,53,스릴러
7445,10752,전쟁
258230,18,드라마
258230,14,판타지
57212,10752,전쟁
57212,18,드라마
57212,28,액션
300671,10752,전쟁
300671,28,액션
300671,36,역사
300671,18,드라마
400617,18,드라마
400617,10749,로맨스
7340,27,공포
7340,53,스릴러
4771,80,범죄
4771,18,드라마
4771,9648,미스터리
866,18,드라마
764,27,공포
9078,16,애니메이션
9078,10751,가족
198277,35,코미디
198277,10402,음악
198277,10749,로맨스
198277,18,드라마
6145,53,스릴러
417678,18,드라마
417678,10749,로맨스
134,12,모험
134,35,코미디
134,80,범죄
205587,18,드라마
9603,35,코미디
9603,10749,로맨스
813,35,코미디
11886,16,애니메이션
11886,10751,가족
941,12,모험
941,28,액션
941,35,코미디
941,53,스릴러
941,80,범죄
338766,37,서부
338766,80,범죄
338766,18,드라마
338766,53,스릴러
1427,80,범죄
1427,14,판타지
1427,18,드라마
1830,80,범죄
1830,18,드라마
1830,53,스릴러
504608,10402,음악
504608,18,드라마
504608,36,역사
1265,12,모험
1265,18,드라마
1265,10751,가족
5548,28,액션
5548,53,스릴러
5548,878,SF
297,14,판타지
297,18,드라마
297,10749,로맨스
1491,14,판타지
1491,18,드라마
1491,53,스릴러
1491,10749,로맨스
377,27,공포
22803,18,드라마
22803,80,범죄
22803,53,스릴러
60308,18,드라마
505642,28,액션
505642,12,모험
505642,878,SF
10112,16,애니메이션
10112,35,코미디
10112,10751,가족
10112,12,모험
44264,18,드라마
44264,12,모험
44264,37,서부
10009,12,모험
10009,16,애니메이션
10009,10751,가족
82695,36,역사
82695,18,드라마
545609,18,드라마
545609,28,액션
545609,53,스릴러
12162,18,드라마
12162,53,스릴러
12162,10752,전쟁
861,28,액션
861,12,모험
861,878,SF
497582,12,모험
497582,9648,미스터리
497582,35,코미디
497582,80,범죄
509,10749,로맨스
509,35,코미디
509,18,드라마
420809,10751,가족
420809,14,판타지
420809,12,모험
420809,28,액션
9325,10751,가족
9325,16,애니메이션
9325,12,모험
3131,18,드라마
3131,36,역사
3131,80,범죄
114150,35,코미디
114150,10402,음악
114150,10749,로맨스
493922,27,공포
493922,9648,미스터리
493922,53,스릴러
2502,28,액션
2502,18,드라마
2502,53,스릴러
10144,16,애니메이션
10144,10751,가족
10144,14,판타지
594,35,코미디
594,18,드라마
45612,53,스릴러
45612,878,SF
45612,9648,미스터리
50646,35,코미디
50646,18,드라마
50646,10749,로맨스
259693,27,공포
259693,53,스릴러
68734,18,드라마
68734,53,스릴러
391713,18,드라마
391713,35,코미디
180,28,액션
180,53,스릴러
180,878,SF
180,9648,미스터리
87,12,모험
87,28,액션
318846,35,코미디
318846,18,드라마
13183,28,액션
13183,9648,미스터리
13183,878,SF
54138,28,액션
54138,12,모험
54138,878,SF
330457,10751,가족
330457,16,애니메이션
330457,12,모험
330457,35,코미디
330457,14,판타지
19913,35,코미디
19913,18,드라마
19913,10749,로맨스
119450,878,SF
119450,28,액션
119450,18,드라마
119450,53,스릴러
61791,53,스릴러
61791,28,액션
61791,18,드라마
61791,878,SF
37799,18,드라마
19908,35,코미디
19908,27,공포
82690,10751,가족
82690,16,애니메이션
82690,35,코미디
82690,12,모험
324552,28,액션
324552,53,스릴러
324552,80,범죄
425,16,애니메이션
425,35,코미디
425,10751,가족
425,12,모험
122917,28,액션
122917,12,모험
122917,14,판타지
75656,53,스릴러
75656,80,범죄
58,12,모험
58,14,판타지
58,28,액션
18785,35,코미디
381288,27,공포
381288,53,스릴러
49051,12,모험
49051,14,판타지
49051,28,액션
557,14,판타지
557,28,액션
259316,12,모험
259316,14,판타지
259316,10751,가족
140607,12,모험
140607,28,액션
140607,878,SF
140607,14,판타지
99861,28,액션
99861,12,모험
99861,878,SF
118412,28,액션
118412,12,모험
118412,18,드라마
118412,14,판타지
118412,16,애니메이션
13754,16,애니메이션
13754,80,범죄
13754,53,스릴러
100271,35,코미디
100271,14,판타지
100271,16,애니메이션
100271,18,드라마
100271,10751,가족
673595,16,애니메이션
673595,35,코미디
673595,10751,가족
673595,10749,로맨스
20558,9648,미스터리
20558,16,애니메이션
20558,10751,가족
20558,12,모험
20558,35,코미디
20558,14,판타지
813258,16,애니메이션
813258,35,코미디
813258,14,판타지
42994,14,판타지
42994,16,애니메이션
42994,878,SF
14092,28,액션
14092,16,애니메이션
14092,878,SF
3088,37,서부
3088,10749,로맨스
17681,16,애니메이션
17681,35,코미디
17681,9648,미스터리
17681,10751,가족
17681,14,판타지
14283,18,드라마
14283,53,스릴러
14283,9648,미스터리
14283,10402,음악
14283,10749,로맨스
458131,18,드라마
458131,36,역사
212167,16,애니메이션
212167,12,모험
212167,18,드라마
212167,14,판타지
212167,878,SF
360606,10770,TV 영화
360606,35,코미디
360606,10751,가족
12902,10751,가족
12902,12,모험
12902,16,애니메이션
12902,35,코미디
12902,14,판타지
12902,9648,미스터리
261470,10749,로맨스
261470,18,드라마
113082,28,액션
113082,12,모험
113082,14,판타지
113082,16,애니메이션
332270,10752,전쟁
332270,18,드라마
332270,10749,로맨스
823,16,애니메이션
823,878,SF
823,53,스릴러
271706,16,애니메이션
271706,12,모험
271706,14,판타지
432616,18,드라마
432616,10749,로맨스
10549,18,드라마
653851,10752,전쟁
653851,36,역사
653851,18,드라마
14433,28,액션
14433,18,드라마
14433,36,역사
14433,10752,전쟁
3089,37,서부
3089,18,드라마
3089,10749,로맨스
6644,37,서부
6644,12,모험
6644,28,액션
6644,10749,로맨스
890980,18,드라마
890980,9648,미스터리
890980,53,스릴러
845222,18,드라마
845222,14,판타지
845222,53,스릴러
10975,28,액션
10975,12,모험
10975,80,범죄
10975,53,스릴러
416494,35,코미디
416494,14,판타지
416494,878,SF
13382,16,애니메이션
13382,10751,가족
13382,10770,TV 영화
274109,18,드라마
274109,36,역사
274109,10749,로맨스
11349,18,드라마
11349,53,스릴러
39486,18,드라마
7452,80,범죄
7452,18,드라마
934433,27,공포
934433,9648,미스터리
934433,53,스릴러
533444,10749,로맨스
533444,18,드라마
20312,12,모험
20312,35,코미디
20312,14,판타지
14534,18,드라마
14534,36,역사
7249,16,애니메이션
7249,35,코미디
7249,878,SF
7249,10770,TV 영화
26963,16,애니메이션
26963,10751,가족
26963,14,판타지
6003,18,드라마
6003,10749,로맨스
489988,99,다큐멘터리
11589,12,모험
11589,35,코미디
11589,10752,전쟁
846214,16,애니메이션
846214,35,코미디
846214,10751,가족
615666,10751,가족
615666,12,모험
615666,14,판타지
408647,878,SF
408647,16,애니메이션
408647,28,액션
350312,28,액션
350312,12,모험
350312,14,판타지
11881,35,코미디
11881,18,드라마
11881,10751,가족
449406,16,애니메이션
449406,10751,가족
449406,35,코미디
9918,18,드라마
9918,36,역사
22164,28,액션
22164,18,드라마
22164,53,스릴러
949423,27,공포
659959,10749,로맨스
659959,18,드라마
228203,18,드라마
228203,10751,가족
17529,37,서부
506528,18,드라마
506528,36,역사
705996,80,범죄
705996,18,드라마
705996,9648,미스터리
705996,10749,로맨스
705996,53,스릴러
73456,10751,가족
73456,16,애니메이션
73456,14,판타지
6404,18,드라마
6404,27,공포
2134,53,스릴러
2134,12,모험
2134,14,판타지
2134,878,SF
2134,10749,로맨스
39107,16,애니메이션
39107,28,액션
39107,14,판타지
39107,878,SF
6916,28,액션
6916,35,코미디
583689,35,코미디
583689,18,드라마
583689,10402,음악
13004,16,애니메이션
13004,10751,가족
2786,18,드라마
2786,53,스릴러
76589,28,액션
76589,16,애니메이션
76589,878,SF
11661,18,드라마
11661,10752,전쟁
11661,10749,로맨스
11661,36,역사
379291,878,SF
379291,28,액션
379291,16,애니메이션
379291,12,모험
379291,35,코미디
603661,10749,로맨스
603661,35,코미디
11829,35,코미디
11829,37,서부
10437,10402,음악
10437,35,코미디
10437,10751,가족
10437,14,판타지
10437,18,드라마
11236,18,드라마
11236,10751,가족
11236,14,판타지
11230,28,액션
11230,35,코미디
488,12,모험
488,10749,로맨스
9662,16,애니메이션
9662,35,코미디
9662,18,드라마
9662,10751,가족
12207,28,액션
12207,35,코미디
21484,27,공포
644583,18,드라마
644583,53,스릴러
663260,9648,미스터리
663260,53,스릴러
663260,18,드라마
15080,16,애니메이션
15080,18,드라마
15080,10749,로맨스
339380,18,드라마
339380,36,역사
758866,18,드라마
9462,28,액션
9462,80,범죄
11901,37,서부
11901,18,드라마
11901,9648,미스터리
245913,18,드라마
520172,10749,로맨스
520172,35,코미디
242643,53,스릴러
242643,16,애니메이션
242643,28,액션
242643,80,범죄
474395,16,애니메이션
474395,28,액션
474395,35,코미디
474395,878,SF
637534,53,스릴러
637534,28,액션
637534,80,범죄
621013,18,드라마
621013,10749,로맨스
9385,10751,가족
9385,16,애니메이션
9385,35,코미디
9385,12,모험
544401,18,드라마
544401,80,범죄
1245,18,드라마
1245,10749,로맨스
16307,27,공포
675445,16,애니메이션
675445,10751,가족
675445,12,모험
675445,35,코미디
157354,18,드라마
463257,12,모험
463257,35,코미디
463257,18,드라마
226,80,범죄
226,18,드라마
626735,18,드라마
626735,35,코미디
539681,16,애니메이션
539681,28,액션
539681,10751,가족
539681,35,코미디
539681,878,SF
11416,12,모험
11416,18,드라마
11416,28,액션
11416,36,역사
10400,18,드라마
583406,18,드라마
583406,36,역사
713,18,드라마
713,10749,로맨스
1391,18,드라마
1391,10749,로맨스
9454,18,드라마
9454,10749,로맨스
9454,35,코미디
615643,18,드라마
491584,9648,미스터리
491584,18,드라마
491584,53,스릴러
121986,35,코미디
121986,18,드라마
395991,18,드라마
395991,28,액션
395991,36,역사
2291,18,드라마
2291,9648,미스터리
2291,27,공포
642885,14,판타지
642885,35,코미디
642885,10751,가족
289222,18,드라마
289222,36,역사
289222,10752,전쟁
763,27,공포
763,35,코미디
417320,10751,가족
417320,10402,음악
417320,14,판타지
417320,10770,TV 영화
417320,12,모험
417320,28,액션
417320,10749,로맨스
205220,18,드라마
25793,18,드라마
34647,14,판타지
34647,18,드라마
9461,28,액션
839,28,액션
839,53,스릴러
839,10770,TV 영화
109689,18,드라마
109689,10749,로맨스
10474,18,드라마
10474,80,범죄
794,27,공포
794,53,스릴러
802,18,드라마
802,35,코미디
802,10749,로맨스
111969,18,드라마
111969,35,코미디
11615,18,드라마
11615,53,스릴러
11615,80,범죄
1523,18,드라마
4032,35,코미디
4032,18,드라마
1360,18,드라마
1360,10749,로맨스
446893,10751,가족
446893,16,애니메이션
446893,35,코미디
446893,14,판타지
446893,12,모험
446893,10402,음악
10024,18,드라마
10867,18,드라마
11978,18,드라마
814,27,공포
814,35,코미디
546121,53,스릴러
546121,27,공포
546121,18,드라마
1645,80,범죄
1645,18,드라마
1645,53,스릴러
985,14,판타지
985,27,공포
11545,35,코미디
11545,18,드라마
2757,35,코미디
2757,80,범죄
2757,18,드라마
292011,18,드라마
292011,36,역사
292011,80,범죄
2292,35,코미디
4476,12,모험
4476,18,드라마
4476,10749,로맨스
4476,10752,전쟁
4476,37,서부
536554,878,SF
536554,27,공포
536554,35,코미디
364433,80,범죄
364433,18,드라마
364433,28,액션
364433,878,SF
9470,28,액션
9470,35,코미디
9470,80,범죄
9470,14,판타지
46838,35,코미디
46838,27,공포
394117,18,드라마
516486,10752,전쟁
516486,28,액션
516486,18,드라마
576845,27,공포
576845,9648,미스터리
576845,53,스릴러
5123,10751,가족
5123,18,드라마
5123,10402,음악
1542,35,코미디
818647,18,드라마
818647,10749,로맨스
9361,28,액션
9361,12,모험
9361,18,드라마
9361,36,역사
9361,10749,로맨스
9361,10752,전쟁
8055,18,드라마
8055,10749,로맨스
756,16,애니메이션
756,10751,가족
462,18,드라마
438148,16,애니메이션
438148,35,코미디
438148,10751,가족
146,12,모험
146,18,드라마
146,28,액션
146,10749,로맨스
1669,28,액션
1669,12,모험
1669,53,스릴러
2252,53,스릴러
2252,80,범죄
2252,9648,미스터리
74643,18,드라마
74643,35,코미디
74643,10749,로맨스
94329,28,액션
94329,53,스릴러
94329,80,범죄
2899,10751,가족
2899,14,판타지
2899,35,코미디
2899,12,모험
140823,35,코미디
140823,18,드라마
140823,36,역사
16320,878,SF
16320,28,액션
16320,12,모험
16320,53,스릴러
658,12,모험
658,28,액션
658,53,스릴러
853,18,드라마
853,10752,전쟁
853,36,역사
37094,80,범죄
37094,18,드라마
37094,53,스릴러
8810,12,모험
8810,28,액션
8810,53,스릴러
8810,878,SF
4147,80,범죄
4147,18,드라마
4147,53,스릴러
2898,18,드라마
2898,35,코미디
2898,10749,로맨스
590223,35,코미디
590223,28,액션
590223,12,모험
590223,14,판타지
639,35,코미디
639,10749,로맨스
639,18,드라마
116,18,드라마
116,53,스릴러
116,80,범죄
116,10749,로맨스
840,878,SF
840,18,드라마
9426,27,공포
9426,878,SF
193756,10752,전쟁
193756,28,액션
193756,18,드라마
193756,36,역사
227306,18,드라마
227306,10752,전쟁
492,35,코미디
492,18,드라마
492,14,판타지
51828,18,드라마
51828,10749,로맨스
686,18,드라마
686,878,SF
686,9648,미스터리
4133,80,범죄
4133,18,드라마
387426,12,모험
387426,18,드라마
387426,878,SF
387426,14,판타지
45317,18,드라마
249164,18,드라마
6114,10749,로맨스
6114,27,공포
9509,28,액션
9509,18,드라마
9509,53,스릴러
395834,80,범죄
395834,18,드라마
395834,9648,미스터리
395834,53,스릴러
399404,18,드라마
399404,36,역사
568,36,역사
568,18,드라마
568,12,모험
855,28,액션
855,36,역사
855,10752,전쟁
307081,28,액션
307081,18,드라마
388,80,범죄
388,18,드라마
388,53,스릴러
628,27,공포
628,18,드라마
628,14,판타지
370172,12,모험
370172,28,액션
370172,53,스릴러
1813,18,드라마
1813,9648,미스터리
1813,53,스릴러
1813,27,공포
242,80,범죄
242,18,드라마
242,53,스릴러
88,18,드라마
88,10402,음악
88,10749,로맨스
184,80,범죄
184,53,스릴러
184,18,드라마
206487,878,SF
206487,53,스릴러
80278,12,모험
80278,18,드라마
80278,53,스릴러
4232,80,범죄
4232,27,공포
4232,9648,미스터리
4011,14,판타지
4011,35,코미디
37135,10751,가족
37135,12,모험
37135,16,애니메이션
37135,18,드라마
81188,10751,가족
81188,16,애니메이션
81188,14,판타지
81188,28,액션
81188,12,모험
65754,53,스릴러
65754,80,범죄
65754,9648,미스터리
376867,18,드라마
153,18,드라마
153,10749,로맨스
153,35,코미디
621,10749,로맨스
621,35,코미디
312221,18,드라마
2503,28,액션
2503,18,드라마
2503,9648,미스터리
2503,53,스릴러
114,35,코미디
114,10749,로맨스
137106,16,애니메이션
137106,10751,가족
137106,12,모험
137106,35,코미디
137106,14,판타지
353081,28,액션
353081,12,모험
453395,14,판타지
453395,28,액션
453395,12,모험
187,53,스릴러
187,28,액션
187,80,범죄
273481,28,액션
273481,80,범죄
273481,53,스릴러
176,27,공포
176,9648,미스터리
176,80,범죄
17654,878,SF
454626,28,액션
454626,878,SF
454626,35,코미디
454626,10751,가족
497698,28,액션
497698,12,모험
497698,878,SF
458156,28,액션
458156,53,스릴러
458156,80,범죄
13475,878,SF
13475,28,액션
13475,12,모험
1359,53,스릴러
1359,18,드라마
1359,80,범죄
8681,28,액션
8681,53,스릴러
161,53,스릴러
161,80,범죄
350,35,코미디
350,18,드라마
350,10749,로맨스
64682,18,드라마
64682,10749,로맨스
466272,35,코미디
466272,18,드라마
466272,53,스릴러
190859,10752,전쟁
190859,28,액션
87827,12,모험
87827,18,드라마
1895,12,모험
1895,28,액션
1895,878,SF
447332,27,공포
447332,18,드라마
447332,878,SF
101299,12,모험
101299,28,액션
101299,878,SF
245891,28,액션
245891,53,스릴러
315635,28,액션
315635,12,모험
315635,878,SF
315635,18,드라마
284052,28,액션
284052,12,모험
284052,14,판타지
284054,28,액션
284054,12,모험
284054,878,SF
271110,12,모험
271110,28,액션
271110,878,SF
41498,16,애니메이션
41498,14,판타지
41498,12,모험
5781,35,코미디
5781,18,드라마
5781,10749,로맨스
912598,16,애니메이션
912598,12,모험
912598,878,SF
493529,12,모험
493529,14,판타지
493529,35,코미디
2690,35,코미디
2690,10749,로맨스
780382,10751,가족
780382,12,모험
21832,18,드라마
21832,878,SF
21832,16,애니메이션
8094,18,드라마
8094,36,역사
536841,99,다큐멘터리
13689,18,드라마
18925,18,드라마
429450,53,스릴러
429450,18,드라마
429450,28,액션
848685,53,스릴러
848685,18,드라마
483983,18,드라마
483983,36,역사
483983,53,스릴러
32909,12,모험
32909,18,드라마
32909,28,액션
