movie_id,genre_id,genre_name
14372,878,SF
14373,28,액션
14373,80,범죄
14373,18,드라마
14375,80,범죄
14375,18,드라마
14376,10751,가족
14376,16,애니메이션
14376,12,모험
14376,18,드라마
14383,35,코미디
14384,37,서부
14384,28,액션
14384,18,드라마
14387,35,코미디
14387,80,범죄
14387,10751,가족
14389,35,코미디
14389,10749,로맨스
14389,18,드라마
14390,35,코미디
14390,80,범죄
14390,18,드라마
14392,28,액션
14392,18,드라마
14392,36,역사
14393,35,코미디
14394,28,액션
14394,12,모험
14394,80,범죄
14394,18,드라마
14395,18,드라마
14395,10749,로맨스
14396,28,액션
14396,35,코미디
14396,80,범죄
14397,80,범죄
14397,18,드라마
14397,27,공포
14397,53,스릴러
14398,28,액션
14398,80,범죄
14398,53,스릴러
14399,35,코미디
14399,28,액션
14399,80,범죄
14400,12,모험
14400,18,드라마
14400,28,액션
14400,53,스릴러
14402,35,코미디
14403,18,드라마
14405,35,코미디
14405,10751,가족
14405,12,모험
14405,10749,로맨스
14406,35,코미디
14407,35,코미디
14408,35,코미디
14408,878,SF
14409,35,코미디
14409,14,판타지
14409,27,공포
14410,10402,음악
14410,18,드라마
14410,36,역사
14411,10751,가족
14411,16,애니메이션
14411,12,모험
14411,35,코미디
14411,14,판타지
14411,28,액션
14412,80,범죄
14412,53,스릴러
14412,10749,로맨스
14413,99,다큐멘터리
14414,18,드라마
14414,10402,음악
14415,36,역사
14415,18,드라마
14416,18,드라마
14416,28,액션
14416,35,코미디
14417,27,공포
14417,9648,미스터리
14419,35,코미디
14419,18,드라마
14420,99,다큐멘터리
14421,18,드라마
14422,35,코미디
14422,18,드라마
14423,35,코미디
14423,28,액션
14424,35,코미디
14424,10749,로맨스
14424,18,드라마
14425,35,코미디
14427,35,코미디
14427,18,드라마
14428,35,코미디
14429,10749,로맨스
14429,35,코미디
14429,18,드라마
14430,35,코미디
14430,80,범죄
14430,9648,미스터리
14432,18,드라마
14432,10749,로맨스
14433,28,액션
14433,18,드라마
14433,36,역사
14433,10752,전쟁
14434,35,코미디
14434,10749,로맨스
14435,9648,미스터리
14435,27,공포
14436,99,다큐멘터리
14436,10751,가족
14438,18,드라마
14438,10749,로맨스
14439,35,코미디
14439,18,드라마
14439,10752,전쟁
14440,53,스릴러
14440,27,공포
14441,18,드라마
14442,10751,가족
14442,14,판타지
14442,35,코미디
14443,12,모험
14443,878,SF
14443,35,코미디
14443,10751,가족
14444,10751,가족
14444,16,애니메이션
14444,35,코미디
14444,12,모험
14445,35,코미디
14446,18,드라마
14447,16,애니메이션
14447,35,코미디
14447,10751,가족
14448,18,드라마
14448,10749,로맨스
14449,14,판타지
14449,18,드라마
14449,28,액션
14449,36,역사
14450,35,코미디
14450,10770,TV 영화
14451,27,공포
14451,35,코미디
14452,28,액션
14452,53,스릴러
14453,16,애니메이션
14453,35,코미디
14455,28,액션
14455,18,드라마
14455,36,역사
14456,27,공포
14456,9648,미스터리
14457,27,공포
14457,9648,미스터리
14458,27,공포
14458,878,SF
14458,53,스릴러
14459,27,공포
14459,53,스릴러
14460,878,SF
14460,28,액션
14460,12,모험
14462,18,드라마
14462,53,스릴러
14462,9648,미스터리
14463,99,다큐멘터리
14463,36,역사
14464,35,코미디
14467,18,드라마
14467,35,코미디
14467,10749,로맨스
14468,28,액션
14468,35,코미디
14469,28,액션
14469,18,드라마
14469,53,스릴러
14472,27,공포
14474,35,코미디
14474,10749,로맨스
14475,35,코미디
14476,18,드라마
14476,28,액션
14476,53,스릴러
14476,80,범죄
14478,12,모험
14478,18,드라마
14478,10751,가족
14479,10751,가족
14479,14,판타지
14480,10751,가족
14480,14,판타지
14482,14,판타지
14482,10751,가족
14482,12,모험
14483,35,코미디
14483,10751,가족
14483,36,역사
14484,18,드라마
14484,10749,로맨스
14485,28,액션
14485,35,코미디
14486,12,모험
14486,10751,가족
14486,14,판타지
14487,10751,가족
14487,14,판타지
14487,10402,음악
14488,12,모험
14488,14,판타지
14488,10751,가족
14489,10751,가족
14489,14,판타지
14489,10770,TV 영화
14491,10749,로맨스
14491,14,판타지
14491,10751,가족
14491,12,모험
14492,16,애니메이션
14492,14,판타지
14492,10751,가족
14493,10751,가족
14493,14,판타지
14493,12,모험
14493,18,드라마
14495,14,판타지
14495,10751,가족
14497,14,판타지
14497,10751,가족
14498,12,모험
14498,10751,가족
14498,14,판타지
14499,12,모험
14499,18,드라마
14499,14,판타지
14499,10751,가족
14499,9648,미스터리
14503,35,코미디
14505,35,코미디
14506,28,액션
14506,12,모험
14506,35,코미디
14506,14,판타지
14506,10751,가족
14510,27,공포
14510,878,SF
14512,35,코미디
14516,18,드라마
14516,9648,미스터리
14517,14,판타지
14518,16,애니메이션
14518,10751,가족
14518,10402,음악
14520,35,코미디
14520,10749,로맨스
14521,35,코미디
14522,12,모험
14522,10751,가족
14524,80,범죄
14524,18,드라마
14525,35,코미디
14527,28,액션
14530,35,코미디
14530,18,드라마
14531,18,드라마
14531,10752,전쟁
14533,10749,로맨스
14533,18,드라마
14534,18,드라마
14534,36,역사
14536,35,코미디
14536,10749,로맨스
14537,28,액션
14537,18,드라마
14537,36,역사
14538,28,액션
14538,36,역사
14538,18,드라마
14539,28,액션
14539,12,모험
14539,36,역사
14540,35,코미디
14541,35,코미디
14542,35,코미디
14543,99,다큐멘터리
14544,35,코미디
14544,18,드라마
14544,10751,가족
14546,35,코미디
14547,35,코미디
14547,28,액션
14547,12,모험
14548,18,드라마
14548,35,코미디
14548,10749,로맨스
14549,53,스릴러
14549,80,범죄
14549,27,공포
14550,35,코미디
14550,80,범죄
14550,53,스릴러
14551,37,서부
14552,18,드라마
14552,10749,로맨스
14553,18,드라마
14553,10749,로맨스
14554,53,스릴러
14554,18,드라마
14554,80,범죄
14555,18,드라마
14556,18,드라마
14556,53,스릴러
14557,35,코미디
14558,35,코미디
14560,28,액션
14560,12,모험
14560,35,코미디
14560,10751,가족
14561,35,코미디
14561,10751,가족
14561,10749,로맨스
14564,27,공포
14565,28,액션
14565,80,범죄
14565,53,스릴러
14566,9648,미스터리
14566,53,스릴러
14569,35,코미디
14570,28,액션
14570,18,드라마
14571,28,액션
14571,16,애니메이션
14571,878,SF
14571,9648,미스터리
14572,16,애니메이션
14572,878,SF
14572,28,액션
14572,53,스릴러
14573,878,SF
14573,28,액션
14573,18,드라마
14573,53,스릴러
14574,10752,전쟁
14574,18,드라마
14574,36,역사
14575,18,드라마
14575,28,액션
14575,53,스릴러
14575,80,범죄
14576,28,액션
14576,53,스릴러
14576,80,범죄
14577,35,코미디
14578,10749,로맨스
14578,35,코미디
14578,18,드라마
14579,28,액션
14579,18,드라마
14580,80,범죄
14580,18,드라마
14580,53,스릴러
14582,18,드라마
14582,10749,로맨스
14582,10752,전쟁
14582,36,역사
14583,9648,미스터리
14583,80,범죄
14583,18,드라마
14583,53,스릴러
14584,35,코미디
14584,80,범죄
14585,35,코미디
14585,18,드라마
14587,35,코미디
14587,18,드라마
14588,35,코미디
14588,80,범죄
14588,9648,미스터리
14589,35,코미디
14589,9648,미스터리
14589,80,범죄
14589,10749,로맨스
14590,35,코미디
14590,80,범죄
14590,9648,미스터리
14591,99,다큐멘터리
14593,35,코미디
14593,10751,가족
14593,18,드라마
14593,10770,TV 영화
14594,35,코미디
14594,9648,미스터리
14594,53,스릴러
14595,35,코미디
14595,80,범죄
14595,18,드라마
14595,9648,미스터리
14595,53,스릴러
14596,35,코미디
14596,18,드라마
14596,10751,가족
14597,12,모험
14597,18,드라마
14597,10751,가족
14600,35,코미디
14600,53,스릴러
14600,9648,미스터리
14600,10749,로맨스
14603,28,액션
14603,35,코미디
14603,80,범죄
14604,35,코미디
14604,27,공포
14605,35,코미디
14605,27,공포
14605,9648,미스터리
14606,35,코미디
14606,80,범죄
14607,28,액션
14607,80,범죄
14607,18,드라마
14607,53,스릴러
14608,18,드라마
14608,10749,로맨스
14609,28,액션
14609,16,애니메이션
14609,10751,가족
14609,12,모험
14609,878,SF
14611,12,모험
14611,16,애니메이션
14611,28,액션
14611,878,SF
14612,10751,가족
14613,16,애니메이션
14613,10751,가족
14613,28,액션
14613,12,모험
14613,878,SF
14614,35,코미디
14614,10752,전쟁
14615,80,범죄
14615,18,드라마
14615,53,스릴러
14617,18,드라마
14619,10749,로맨스
14619,35,코미디
14620,18,드라마
14620,878,SF
14620,53,스릴러
14621,18,드라마
14623,28,액션
14623,12,모험
14623,35,코미디
14623,10751,가족
14623,14,판타지
14623,878,SF
14624,10749,로맨스
14624,18,드라마
14624,10751,가족
14626,18,드라마
14627,18,드라마
14628,35,코미디
14628,80,범죄
14628,9648,미스터리
14629,35,코미디
14629,18,드라마
14629,10749,로맨스
14629,14,판타지
14630,18,드라마
14630,35,코미디
14631,18,드라마
14631,37,서부
14632,18,드라마
14633,18,드라마
14634,18,드라마
14635,18,드라마
14635,10751,가족
14636,28,액션
14636,53,스릴러
14637,18,드라마
14637,53,스릴러
14638,80,범죄
14638,9648,미스터리
14638,53,스릴러
14639,99,다큐멘터리
14641,35,코미디
14642,18,드라마
14642,14,판타지
14642,878,SF
14643,18,드라마
14643,53,스릴러
14644,35,코미디
14645,35,코미디
14646,35,코미디
14648,35,코미디
14648,10402,음악
14649,53,스릴러
14649,80,범죄
14649,18,드라마
14650,18,드라마
14650,53,스릴러
14651,35,코미디
14651,10749,로맨스
14652,18,드라마
14652,35,코미디
14653,18,드라마
14653,35,코미디
14653,10749,로맨스
14654,35,코미디
14654,18,드라마
14655,35,코미디
14655,10402,음악
14656,53,스릴러
14657,53,스릴러
14657,28,액션
14659,35,코미디
14659,18,드라마
14659,10749,로맨스
14660,18,드라마
14660,27,공포
14660,9648,미스터리
14662,35,코미디
14662,18,드라마
14664,80,범죄
14664,18,드라마
14664,28,액션
14664,53,스릴러
14666,35,코미디
14667,35,코미디
14667,18,드라마
14667,10749,로맨스
14669,18,드라마
14670,18,드라마
14671,35,코미디
14672,35,코미디
14673,28,액션
14673,80,범죄
14674,37,서부
14674,18,드라마
14674,10749,로맨스
14675,35,코미디
14675,10749,로맨스
14676,37,서부
14676,28,액션
14676,12,모험
14676,18,드라마
14677,37,서부
14677,53,스릴러
14681,35,코미디
14681,10749,로맨스
14683,16,애니메이션
14683,35,코미디
14684,18,드라마
14685,12,모험
14685,10751,가족
14686,27,공포
14686,53,스릴러
14687,36,역사
14687,18,드라마
14688,35,코미디
14688,10749,로맨스
14689,18,드라마
14689,12,모험
14689,10749,로맨스
14694,12,모험
14694,18,드라마
14695,80,범죄
14695,18,드라마
14696,14,판타지
14696,18,드라마
14696,9648,미스터리
14698,53,스릴러
14698,18,드라마
14698,9648,미스터리
14703,18,드라마
14703,10749,로맨스
14704,10751,가족
14704,12,모험
14704,16,애니메이션
14705,80,범죄
14705,18,드라마
14707,18,드라마
14707,28,액션
14707,80,범죄
14708,53,스릴러
14709,35,코미디
14709,18,드라마
14709,10749,로맨스
14710,28,액션
14710,37,서부
14710,10749,로맨스
14711,16,애니메이션
14711,28,액션
14720,35,코미디
14720,18,드라마
14725,35,코미디
14726,18,드라마
14726,10749,로맨스
14726,53,스릴러
14728,14,판타지
14728,12,모험
14728,35,코미디
14729,37,서부
14729,80,범죄
14729,28,액션
14730,18,드라마
14730,9648,미스터리
14730,53,스릴러
14730,27,공포
14730,36,역사
14730,10770,TV 영화
14733,35,코미디
14734,53,스릴러
14734,18,드라마
14734,35,코미디
14735,53,스릴러
14735,28,액션
14736,35,코미디
14736,18,드라마
14736,10749,로맨스
14741,35,코미디
14741,18,드라마
14741,10749,로맨스
14742,35,코미디
14743,18,드라마
14743,10749,로맨스
14745,18,드라마
14745,27,공포
14746,28,액션
14748,80,범죄
14748,18,드라마
14749,35,코미디
14749,12,모험
14749,18,드라마
14749,10751,가족
14750,35,코미디
14750,10749,로맨스
14751,18,드라마
14752,18,드라마
14752,10749,로맨스
14753,18,드라마
14753,10749,로맨스
14755,18,드라마
14755,53,스릴러
14755,9648,미스터리
14756,18,드라마
14756,28,액션
14756,36,역사
14757,18,드라마
14758,35,코미디
14758,18,드라마
14758,10749,로맨스
14759,18,드라마
14759,28,액션
14759,35,코미디
14760,35,코미디
14760,10751,가족
14761,99,다큐멘터리
14761,80,범죄
14763,28,액션
14763,12,모험
14765,80,범죄
14765,18,드라마
14765,53,스릴러
14765,9648,미스터리
14766,18,드라마
14766,53,스릴러
14766,9648,미스터리
14766,10749,로맨스
14769,37,서부
14770,99,다큐멘터리
14770,36,역사
14770,10402,음악
14771,35,코미디
14772,18,드라마
14772,10770,TV 영화
14773,99,다큐멘터리
14774,35,코미디
14775,18,드라마
14776,14,판타지
14776,35,코미디
14776,18,드라마
14778,35,코미디
14778,18,드라마
14782,53,스릴러
14784,12,모험
14784,14,판타지
14784,18,드라마
14785,18,드라마
14785,80,범죄
14785,28,액션
14786,80,범죄
14786,18,드라마
14786,10770,TV 영화
14787,10751,가족
14787,16,애니메이션
14787,14,판타지
14787,35,코미디
14787,28,액션
14788,18,드라마
14788,80,범죄
14788,9648,미스터리
14789,28,액션
14789,53,스릴러
14789,878,SF
14790,35,코미디
14791,35,코미디
14791,14,판타지
14792,18,드라마
14792,35,코미디
14792,10749,로맨스
14793,99,다큐멘터리
14793,10402,음악
14794,18,드라마
14795,18,드라마
14795,27,공포
14795,53,스릴러
14797,18,드라마
14797,28,액션
14797,12,모험
14799,35,코미디
14801,878,SF
14801,53,스릴러
14804,10402,음악
14804,18,드라마
14805,28,액션
14805,53,스릴러
14805,80,범죄
14806,9648,미스터리
14806,53,스릴러
14806,18,드라마
14807,9648,미스터리
14807,80,범죄
14807,53,스릴러
14807,18,드라마
14808,36,역사
14808,18,드라마
14808,28,액션
14808,10752,전쟁
14809,35,코미디
14809,80,범죄
14810,9648,미스터리
14810,53,스릴러
14811,18,드라마
14811,10749,로맨스
14812,18,드라마
14812,10749,로맨스
14813,10751,가족
14813,16,애니메이션
14814,27,공포
14814,9648,미스터리
14814,53,스릴러
14815,28,액션
14815,12,모험
14815,18,드라마
14815,36,역사
14816,28,액션
14816,80,범죄
14816,53,스릴러
14817,10751,가족
14817,35,코미디
14818,28,액션
14818,18,드라마
14819,10751,가족
14819,35,코미디
14819,18,드라마
14820,35,코미디
14820,18,드라마
14821,12,모험
14821,14,판타지
14821,878,SF
14821,10751,가족
14822,12,모험
14822,14,판타지
14822,878,SF
14822,10751,가족
14823,80,범죄
14823,18,드라마
14823,53,스릴러
14825,53,스릴러
14825,9648,미스터리
14829,16,애니메이션
14829,18,드라마
14829,14,판타지
14830,28,액션
14830,16,애니메이션
14830,14,판타지
14830,878,SF
14831,35,코미디
14831,10402,음악
14831,12,모험
14832,18,드라마
14833,27,공포
14833,53,스릴러
14834,18,드라마
14834,10749,로맨스
14835,99,다큐멘터리
14836,16,애니메이션
14836,10751,가족
14836,14,판타지
14837,37,서부
